alfalfa_id	clover_id	log2foldchange	alfalfa_GO	clover_GO	alfalfa_functional_prediction	clover_functional_prediction
Cluster-2.19354	Cluster-3554.29538	-2.75684772725428	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0005886,GO:0005911,GO:0009506,GO:0012505,GO:0016020,GO:0019899,GO:0019900,GO:0019901,GO:0030054,GO:0031090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043424,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0055044,GO:0071944,GO:0098588,GO:0098805	GO:0005774, GO:0005886, GO:0009506, GO:0009507, GO:0043424	Hypersensitive-induced response protein	Putative Band 7 domain-containing protein
Cluster-5621.0	Cluster-3554.27346	-7.72014899324715	None	None	hypothetical protein	hypothetical protein
Cluster-2.9912	Cluster-3554.25567	-4.46827949024429	None	None	PWWP domain	PWWP domain
Cluster-2.50387	Cluster-3554.8661	4.75904421977237	None	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005794,GO:0005802,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0012505,GO:0016740,GO:0016741,GO:0031410,GO:0031982,GO:0031984,GO:0032259,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0097708,GO:0098791	60s ribosomal protein	superfamily. Protein
Cluster-2.9067	Cluster-3554.21643	-9.71750504923081	None	None	Zinc_knuckle	Zinc_knuckle
Cluster-2.41804	Cluster-3554.18393	-6.25953321055022	None	None	transposition, RNA-mediated	None
Cluster-2.2384	Cluster-3554.32923	-6.44940379646175	None	GO:0008113, GO:0006979, GO:0030091, GO:0055114	None	Putative peptide-methionine (S)-S-oxide reductase
Cluster-2.20530	Cluster-3554.4754	2.66964361231516	GO:0022625, GO:0003735, GO:0044822, GO:0000463, GO:0002181	GO:0022625, GO:0003735, GO:0044822, GO:0000463, GO:0002181	Putative ribosomal protein L7	Putative ribosomal protein L7
Cluster-2.26312	Cluster-3554.851	4.82951695630439	None	None	F-box domain	LRR-repeat protein
Cluster-2.5893	Cluster-3554.40883	5.01924167068319	GO:0000003,GO:0003006,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0007275,GO:0008150,GO:0009507,GO:0009536,GO:0009790,GO:0009791,GO:0009793,GO:0010035,GO:0010038,GO:0010154,GO:0022414,GO:0032501,GO:0032502,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0046686,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0050896,GO:0061458	GO:0005737, GO:0003676, GO:0004816, GO:0005524, GO:0006421	asparagine--tRNA ligase, cytoplasmic	Putative asparagine--tRNA ligase
Cluster-2.3120	Cluster-3554.16124	-7.82907794652719	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005798,GO:0005829,GO:0005911,GO:0006810,GO:0006888,GO:0006890,GO:0006891,GO:0008150,GO:0009506,GO:0012505,GO:0012506,GO:0016020,GO:0016192,GO:0030054,GO:0030117,GO:0030120,GO:0030126,GO:0030135,GO:0030137,GO:0030659,GO:0030660,GO:0030662,GO:0030663,GO:0031090,GO:0031410,GO:0031982,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0046907,GO:0048193,GO:0048475,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055044,GO:0097708,GO:0098588,GO:0098796,GO:0098805	GO:0030126, GO:0005198, GO:0006886, GO:0016192	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins	Putative adaptor protein complex AP-4, epsilon subunit
Cluster-2.33213	Cluster-8109.2	6.02679701364623	None	None	Ribosomal protein-like protein	Ribosomal protein-like protein
Cluster-11285.0	Cluster-10411.0	4.5982138167807	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005829,GO:0005911,GO:0006950,GO:0006952,GO:0008150,GO:0009506,GO:0009605,GO:0009607,GO:0009617,GO:0030054,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048046,GO:0050896,GO:0051704,GO:0051707,GO:0055044,GO:0098542	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005829,GO:0005911,GO:0006950,GO:0006952,GO:0008150,GO:0009506,GO:0009605,GO:0009607,GO:0009617,GO:0030054,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048046,GO:0050896,GO:0051704,GO:0051707,GO:0055044,GO:0098542	Belongs to the EF-1-beta EF-1-delta family	Belongs to the EF-1-beta EF-1-delta family
Cluster-12117.0	Cluster-3554.8480	-5.33105993539578	GO:0016021, GO:0008270, GO:0061630, GO:0000209, GO:0042787, GO:0043161	GO:0016021, GO:0008270, GO:0016874, GO:0061630, GO:0000209, GO:0042787, GO:0043161	Putative transcription factor C2H2 family	Putative transcription factor C2H2 family
Cluster-2.40141	Cluster-3554.17393	7.25326855911719	None	None	None	None
Cluster-2.43174	Cluster-3554.21977	2.93890667223347	GO:0005634, GO:0005829, GO:0003743, GO:0006413, GO:0009615, GO:0050687	GO:0005634, GO:0005829, GO:0003743, GO:0006413, GO:0009615, GO:0050687	Putative eukaryotic translation initiation factor 4E (eIF-4E), translation Initiation factor eIF- 4e	Putative eukaryotic translation initiation factor 4E (eIF-4E), translation Initiation factor eIF- 4e
Cluster-2.10855	Cluster-3554.15148	-10.6513602224918	None	None	None	None
Cluster-2.17298	Cluster-3554.30514	-5.63674329581256	None	GO:0005618, GO:0016021, GO:0030599, GO:0045330, GO:0046910, GO:0042545, GO:0043086, GO:0045490	Cysteine-rich RLK (RECEPTOR-like protein kinase) 8	Putative pectinesterase
Cluster-2.20134	Cluster-3554.39034	-8.44714472478005	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0008150,GO:0008374,GO:0009987,GO:0012505,GO:0016407,GO:0016413,GO:0016740,GO:0016746,GO:0016747,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0071554	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0008150,GO:0008374,GO:0009987,GO:0012505,GO:0016407,GO:0016413,GO:0016740,GO:0016746,GO:0016747,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0071554	Protein trichome birefringence-like 2	Protein trichome birefringence-like 2
Cluster-2.42243	Cluster-3554.25708	-5.99949851613532	None	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0005840,GO:0005844,GO:0005886,GO:0005911,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009506,GO:0009507,GO:0009536,GO:0009719,GO:0009725,GO:0009735,GO:0009987,GO:0010033,GO:0010467,GO:0015935,GO:0016020,GO:0016070,GO:0016072,GO:0022613,GO:0022626,GO:0022627,GO:0030054,GO:0031974,GO:0031981,GO:0032991,GO:0034470,GO:0034641,GO:0034660,GO:0042221,GO:0042254,GO:0042274,GO:0042788,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044237,GO:0044238,GO:0044391,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0050896,GO:0055044,GO:0070013,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990904	Belongs to the eukaryotic ribosomal protein eS6 family	Belongs to the eukaryotic ribosomal protein eS6 family
Cluster-2.55532	Cluster-3554.43466	-5.86990382481573	None	None	hypothetical protein	hypothetical protein
Cluster-2.771	Cluster-3554.39034	-3.7930239654218	None	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0008150,GO:0008374,GO:0009987,GO:0012505,GO:0016407,GO:0016413,GO:0016740,GO:0016746,GO:0016747,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0071554	None	Protein trichome birefringence-like 2
Cluster-2.51645	Cluster-3554.37298	-5.03875366700576	None	None	Receptor-like protein kinase	Receptor-like protein kinase
Cluster-9694.0	Cluster-3554.33933	-5.26975894607243	GO:0002252,GO:0002376,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005911,GO:0006950,GO:0006952,GO:0007275,GO:0007568,GO:0008150,GO:0009506,GO:0009507,GO:0009536,GO:0009605,GO:0009607,GO:0009615,GO:0010150,GO:0016020,GO:0030054,GO:0031224,GO:0031225,GO:0031226,GO:0032501,GO:0032502,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0046658,GO:0048366,GO:0048367,GO:0048731,GO:0048827,GO:0048856,GO:0050896,GO:0051607,GO:0051704,GO:0051707,GO:0055044,GO:0071944,GO:0090693,GO:0098542,GO:0099402	GO:0002252,GO:0002376,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005911,GO:0006950,GO:0006952,GO:0007275,GO:0007568,GO:0008150,GO:0009506,GO:0009507,GO:0009536,GO:0009605,GO:0009607,GO:0009615,GO:0010150,GO:0016020,GO:0030054,GO:0031224,GO:0031225,GO:0031226,GO:0032501,GO:0032502,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0046658,GO:0048366,GO:0048367,GO:0048731,GO:0048827,GO:0048856,GO:0050896,GO:0051607,GO:0051704,GO:0051707,GO:0055044,GO:0071944,GO:0090693,GO:0098542,GO:0099402	YLS9-like	YLS9-like
Cluster-2.8923	Cluster-3554.38636	-3.52965485043449	None	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006873,GO:0006875,GO:0006883,GO:0008150,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0019725,GO:0030003,GO:0030004,GO:0030007,GO:0031323,GO:0031326,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043433,GO:0044092,GO:0044424,GO:0044464,GO:0047484,GO:0048519,GO:0048583,GO:0048585,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0051090,GO:0051171,GO:0051252,GO:0055065,GO:0055067,GO:0055075,GO:0055078,GO:0055080,GO:0055082,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0080090,GO:0080134,GO:0098771,GO:1901000,GO:1901001,GO:1903506,GO:2000112,GO:2001141	hypothetical protein	VQ motif-containing protein
Cluster-2.42365	Cluster-3554.27903	-2.90895161374031	GO:0008198, GO:0008270, GO:0016701, GO:0051213, GO:0006725, GO:0055114	GO:0008198, GO:0008270, GO:0016701, GO:0051213, GO:0006725, GO:0055114	Putative stizolobate synthase	Putative stizolobate synthase
Cluster-2.28499	Cluster-3554.19005	-3.95197641533504	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0005829,GO:0005886,GO:0005911,GO:0006810,GO:0006897,GO:0006898,GO:0008150,GO:0009506,GO:0009507,GO:0009536,GO:0009987,GO:0010118,GO:0012505,GO:0016020,GO:0016192,GO:0030054,GO:0031090,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0051179,GO:0051234,GO:0055044,GO:0071944,GO:0072583,GO:0098588,GO:0098657,GO:0098805	None	Clathrin is the major protein of the polyhedral coat of coated pits and vesicles	Clathrin is the major protein of the polyhedral coat of coated pits and vesicles
Cluster-2.36252	Cluster-3554.27628	-5.10024815019096	GO:0009535, GO:0009539, GO:0016021, GO:0005506, GO:0009055, GO:0020037, GO:0009767	GO:0009535, GO:0009539, GO:0016021, GO:0005506, GO:0009055, GO:0020037, GO:0009767	Cytochrome b559 subunit alpha	Cytochrome b559 subunit alpha
Cluster-2.26043	Cluster-3554.15161	2.98705719592183	None	None	Ubiquitin exists either covalently attached to another protein, or free (unanchored). When covalently bound, it is conjugated to target proteins via an isopeptide bond either as a monomer (monoubiquitin), a polymer linked via different Lys residues of the ubiquitin (polyubiquitin chains) or a linear polymer linked via the initiator Met of the ubiquitin (linear polyubiquitin chains). Polyubiquitin chains, when attached to a target protein, have different functions depending on the Lys residue of the ubiquitin that is linked	Ubiquitin exists either covalently attached to another protein, or free (unanchored). When covalently bound, it is conjugated to target proteins via an isopeptide bond either as a monomer (monoubiquitin), a polymer linked via different Lys residues of the ubiquitin (polyubiquitin chains) or a linear polymer linked via the initiator Met of the ubiquitin (linear polyubiquitin chains). Polyubiquitin chains, when attached to a target protein, have different functions depending on the Lys residue of the ubiquitin that is linked
Cluster-2.9043	Cluster-12630.0	5.42282387494413	GO:0009507, GO:0016021, GO:0008483, GO:0030170, GO:0042286, GO:0042802, GO:0006782, GO:0015995	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009941,GO:0031967,GO:0031975,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0048046	Glutamate-1-semialdehyde 2,1-aminomutase	Belongs to the class-III pyridoxal-phosphate-dependent aminotransferase family
Cluster-2.1147	Cluster-3554.20897	-4.28900046994943	GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0031146,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044464,GO:0051603,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	GO:0044424, GO:0044267	F-box Kelch-repeat protein	Putative F-box domain-containing protein
Cluster-2.17777	Cluster-3554.18868	-2.70470183951661	None	None	Belongs to the heat shock protein 70 family	Belongs to the heat shock protein 70 family
Cluster-2.43306	Cluster-3554.36087	-4.75099372429927	None	None	None	Putative RIN4, pathogenic type III effector avirulence factor Avr cleavage
Cluster-2.37675	Cluster-3554.32847	-2.67677191625293	GO:0005634, GO:0005739, GO:0005886, GO:0009534, GO:0009570, GO:0010319, GO:0022626, GO:0048046, GO:0004372, GO:0008168, GO:0008266, GO:0030170, GO:0006544, GO:0006563, GO:0009853, GO:0032259, GO:0035999	GO:0005634, GO:0005739, GO:0005886, GO:0009534, GO:0009570, GO:0010319, GO:0022626, GO:0048046, GO:0004372, GO:0008168, GO:0008266, GO:0030170, GO:0006544, GO:0006563, GO:0009853, GO:0032259, GO:0035999	Serine hydroxymethyltransferase	Serine hydroxymethyltransferase
Cluster-2.32226	Cluster-3554.26415	-3.23769566628252	GO:0001101,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006066,GO:0006082,GO:0006629,GO:0006714,GO:0006720,GO:0006721,GO:0006950,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009266,GO:0009314,GO:0009408,GO:0009414,GO:0009415,GO:0009416,GO:0009507,GO:0009526,GO:0009536,GO:0009540,GO:0009628,GO:0009639,GO:0009687,GO:0009688,GO:0009743,GO:0009756,GO:0009941,GO:0009987,GO:0010033,GO:0010035,GO:0010114,GO:0010182,GO:0016053,GO:0016106,GO:0016108,GO:0016109,GO:0016114,GO:0016116,GO:0016117,GO:0016122,GO:0016123,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0019752,GO:0023052,GO:0030104,GO:0031967,GO:0031975,GO:0032501,GO:0032787,GO:0042221,GO:0042440,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043288,GO:0043289,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0044550,GO:0046148,GO:0046165,GO:0046394,GO:0048871,GO:0048878,GO:0050789,GO:0050794,GO:0050878,GO:0050891,GO:0050896,GO:0051716,GO:0052662,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071310,GO:0071322,GO:0071704,GO:0072330,GO:1901576,GO:1901615,GO:1901617,GO:1901700,GO:1901701,GO:1902644,GO:1902645	GO:0001101,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006066,GO:0006082,GO:0006629,GO:0006714,GO:0006720,GO:0006721,GO:0006950,GO:0007154,GO:0007165,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009266,GO:0009314,GO:0009408,GO:0009414,GO:0009415,GO:0009416,GO:0009507,GO:0009526,GO:0009536,GO:0009540,GO:0009628,GO:0009639,GO:0009687,GO:0009688,GO:0009743,GO:0009756,GO:0009941,GO:0009987,GO:0010033,GO:0010035,GO:0010114,GO:0010182,GO:0016053,GO:0016106,GO:0016108,GO:0016109,GO:0016114,GO:0016116,GO:0016117,GO:0016122,GO:0016123,GO:0016491,GO:0016705,GO:0016709,GO:0019748,GO:0019752,GO:0023052,GO:0030104,GO:0031967,GO:0031975,GO:0032501,GO:0032787,GO:0042221,GO:0042440,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043288,GO:0043289,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0044550,GO:0046148,GO:0046165,GO:0046394,GO:0048871,GO:0048878,GO:0050789,GO:0050794,GO:0050878,GO:0050891,GO:0050896,GO:0051716,GO:0052662,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0071310,GO:0071322,GO:0071704,GO:0072330,GO:1901576,GO:1901615,GO:1901617,GO:1901700,GO:1901701,GO:1902644,GO:1902645	Converts zeaxanthin into antheraxanthin and subsequently violaxanthin	Converts zeaxanthin into antheraxanthin and subsequently violaxanthin
Cluster-9193.0	Cluster-10916.0	-7.08845085480984	None	None	Core-2 I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	Core-2 I-branching beta-1,6-N-acetylglucosaminyltransferase family protein
Cluster-12037.0	Cluster-3554.2096	-4.69015010499554	GO:0016021, GO:0046658, GO:0009055	GO:0016021, GO:0046658, GO:0009055	Putative cupredoxin	Putative cupredoxin
Cluster-2.33407	Cluster-3554.14104	-7.37495046862675	None	GO:0005634, GO:0005737, GO:0004674, GO:0005524, GO:0006897, GO:0008360, GO:0016055, GO:0018105	None	Putative protein kinase CK1-CK1 family
Cluster-2.31508	Cluster-3554.27468	-9.90802327839967	GO:0001666,GO:0003674,GO:0005215,GO:0005342,GO:0005372,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006820,GO:0006833,GO:0006855,GO:0006950,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0009628,GO:0012505,GO:0015075,GO:0015103,GO:0015105,GO:0015129,GO:0015250,GO:0015267,GO:0015318,GO:0015698,GO:0015700,GO:0015711,GO:0015718,GO:0015727,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0031224,GO:0031226,GO:0031347,GO:0034220,GO:0035873,GO:0036293,GO:0042044,GO:0042221,GO:0042493,GO:0042891,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0046685,GO:0046942,GO:0046943,GO:0048583,GO:0050789,GO:0050896,GO:0051179,GO:0051181,GO:0051234,GO:0055085,GO:0065007,GO:0070482,GO:0071702,GO:0071944,GO:0080134,GO:0080170,GO:0098656,GO:1901618,GO:1903825,GO:1905039	GO:0005887, GO:0043661, GO:0015250, GO:0015254, GO:0006833, GO:0009877, GO:0009992, GO:0015793, GO:0034220	Belongs to the MIP aquaporin (TC 1.A.8) family	Putative major intrinsic protein
Cluster-2.61161	Cluster-3554.37528	-4.64120832535809	None	None	None	Putative YbeD-like domain-containing protein
Cluster-2.2506	Cluster-3554.21029	-7.07903542233409	None	GO:0005789, GO:0005829, GO:0016021, GO:0003958, GO:0010181, GO:0009698, GO:0009737, GO:0055114	None	NADPH--cytochrome P450 reductase
Cluster-2.44222	Cluster-3554.16970	-5.42162601673096	None	GO:0005634, GO:0005737, GO:0016021, GO:0004683, GO:0005509, GO:0005516, GO:0005524, GO:0009931, GO:0009608, GO:0009877, GO:0018105, GO:0035556, GO:0046777	None	Calcium and calcium/calmodulin-dependent serine/threonine-protein kinase CAMK-CAMK1-DCAMKL family
Cluster-2.3206	Cluster-3554.37560	-3.81957985315767	GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008174,GO:0008757,GO:0009451,GO:0009507,GO:0009536,GO:0009987,GO:0016070,GO:0016071,GO:0016422,GO:0016556,GO:0016604,GO:0016607,GO:0016740,GO:0016741,GO:0031974,GO:0031981,GO:0032259,GO:0032991,GO:0034641,GO:0034708,GO:0036396,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0045293,GO:0046483,GO:0070013,GO:0071704,GO:0080009,GO:0090304,GO:0140098,GO:1901360,GO:1902494,GO:1990234	GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008174,GO:0008757,GO:0009451,GO:0009507,GO:0009536,GO:0009987,GO:0016070,GO:0016071,GO:0016422,GO:0016556,GO:0016604,GO:0016607,GO:0016740,GO:0016741,GO:0031974,GO:0031981,GO:0032259,GO:0032991,GO:0034641,GO:0034708,GO:0036396,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044451,GO:0044464,GO:0045293,GO:0046483,GO:0070013,GO:0071704,GO:0080009,GO:0090304,GO:0140098,GO:1901360,GO:1902494,GO:1990234	Belongs to the MT-A70-like family	Belongs to the MT-A70-like family
Cluster-2.30387	Cluster-3554.19004	-4.1299458352205	None	None	None	None
Cluster-2.55538	Cluster-3554.43507	6.25364213177191	GO:0003674,GO:0003824,GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0005911,GO:0006508,GO:0006518,GO:0006575,GO:0006749,GO:0006751,GO:0006790,GO:0006807,GO:0006810,GO:0006811,GO:0006820,GO:0006857,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008233,GO:0008238,GO:0008242,GO:0009056,GO:0009505,GO:0009506,GO:0009636,GO:0009987,GO:0015711,GO:0015833,GO:0016020,GO:0016740,GO:0016746,GO:0016755,GO:0016756,GO:0016787,GO:0019538,GO:0030054,GO:0030312,GO:0034220,GO:0034635,GO:0034641,GO:0034775,GO:0035443,GO:0035672,GO:0036374,GO:0042219,GO:0042221,GO:0042886,GO:0042939,GO:0043170,GO:0043171,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044273,GO:0044464,GO:0048046,GO:0050896,GO:0051179,GO:0051181,GO:0051186,GO:0051187,GO:0051234,GO:0051716,GO:0055044,GO:0055085,GO:0070011,GO:0070887,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0072337,GO:0072348,GO:0097237,GO:0098656,GO:0098754,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1990748	None	Gamma-glutamyltranspeptidase	None
